LOCATION,SUBJECT,MEASURE,TIME,Value
Canada,PRICEINCOME,IDX2015,2014,97.94015968
Canada,PRICEINCOME,IDX2015,2015,100
Canada,PRICEINCOME,IDX2015,2016,110.9157996
Canada,PRICEINCOME,IDX2015,2017,120.0261479
Canada,PRICEINCOME,IDX2015,2018,123.0857304
Canada,PRICEINCOME,IDX2015,2019,121.6709751
Canada,PRICEINCOME,IDX2015,2020,119.3051505
Canada,PRICERENT,IDX2015,1970,19.88569382
Canada,PRICERENT,IDX2015,1971,20.57617768
Canada,PRICERENT,IDX2015,1972,21.96935818
Canada,PRICERENT,IDX2015,1973,26.11826838
Canada,PRICERENT,IDX2015,1974,32.35617437
Canada,PRICERENT,IDX2015,1975,34.25726012
Canada,PRICERENT,IDX2015,1976,35.84697417
Canada,PRICERENT,IDX2015,1977,35.3418413
Canada,PRICERENT,IDX2015,1978,35.25792757
Canada,PRICERENT,IDX2015,1979,37.17721686
Canada,PRICERENT,IDX2015,1980,39.95398565
Canada,PRICERENT,IDX2015,1981,42.94247873
Canada,PRICERENT,IDX2015,1982,37.29053608
Canada,PRICERENT,IDX2015,1983,36.60430337
Canada,PRICERENT,IDX2015,1984,34.66383507
Canada,PRICERENT,IDX2015,1985,35.01502823
Canada,PRICERENT,IDX2015,1986,39.14536994
Canada,PRICERENT,IDX2015,1987,43.88125358
Canada,PRICERENT,IDX2015,1988,49.58642633
Canada,PRICERENT,IDX2015,1989,53.34460749
Canada,PRICERENT,IDX2015,1990,49.86074114
Canada,PRICERENT,IDX2015,1991,50.29887719
Canada,PRICERENT,IDX2015,1992,50.24115489
Canada,PRICERENT,IDX2015,1993,50.26078533
Canada,PRICERENT,IDX2015,1994,51.12168573
Canada,PRICERENT,IDX2015,1995,48.05151654
Canada,PRICERENT,IDX2015,1996,47.4310391
Canada,PRICERENT,IDX2015,1997,48.03208359
Canada,PRICERENT,IDX2015,1998,46.89991477
Canada,PRICERENT,IDX2015,1999,47.6989083
Canada,PRICERENT,IDX2015,2000,49.19599012
Canada,PRICERENT,IDX2015,2001,50.70171716
Canada,PRICERENT,IDX2015,2002,53.72165952
Canada,PRICERENT,IDX2015,2003,57.33497529
Canada,PRICERENT,IDX2015,2004,61.40859608
Canada,PRICERENT,IDX2015,2005,65.77611695
Canada,PRICERENT,IDX2015,2006,72.76728519
Canada,PRICERENT,IDX2015,2007,79.93668364
Canada,PRICERENT,IDX2015,2008,82.88168763
Canada,PRICERENT,IDX2015,2009,79.37190853
Canada,PRICERENT,IDX2015,2010,85.39759985
Canada,PRICERENT,IDX2015,2011,88.64854681
Canada,PRICERENT,IDX2015,2012,91.63661721
Canada,PRICERENT,IDX2015,2013,92.50020222
Canada,PRICERENT,IDX2015,2014,95.9982082
Canada,PRICERENT,IDX2015,2015,100
Canada,PRICERENT,IDX2015,2016,109.2230319
Canada,PRICERENT,IDX2015,2017,121.6738582
Canada,PRICERENT,IDX2015,2018,125.1738837
Canada,PRICERENT,IDX2015,2019,123.2743459
Canada,PRICERENT,IDX2015,2020,128.3551124
Canada,REAL,IDX2015,1970,31.2230897
Canada,REAL,IDX2015,1971,31.85571056
Canada,REAL,IDX2015,1972,32.90899876
Canada,REAL,IDX2015,1973,37.15284533
Canada,REAL,IDX2015,1974,42.74739409
Canada,REAL,IDX2015,1975,42.83078419
Canada,REAL,IDX2015,1976,44.38557636
Canada,REAL,IDX2015,1977,42.96353378
Canada,REAL,IDX2015,1978,41.60343238
Canada,REAL,IDX2015,1979,42.07933098
Canada,REAL,IDX2015,1980,43.0110509
Canada,REAL,IDX2015,1981,44.24789012
Canada,REAL,IDX2015,1982,38.0424744
Canada,REAL,IDX2015,1983,37.53282118
Canada,REAL,IDX2015,1984,35.64729708
Canada,REAL,IDX2015,1985,36.1465958
Canada,REAL,IDX2015,1986,40.26132162
Canada,REAL,IDX2015,1987,44.92467138
Canada,REAL,IDX2015,1988,50.82377461
Canada,REAL,IDX2015,1989,55.05467746
Canada,REAL,IDX2015,1990,51.45716614
Canada,REAL,IDX2015,1991,51.31275921
Canada,REAL,IDX2015,1992,51.84677493
Canada,REAL,IDX2015,1993,51.94154649
Canada,REAL,IDX2015,1994,53.09855707
Canada,REAL,IDX2015,1995,49.96589356
Canada,REAL,IDX2015,1996,49.22178398
Canada,REAL,IDX2015,1997,49.76538858
Canada,REAL,IDX2015,1998,48.48343128
Canada,REAL,IDX2015,1999,49.03710438
Canada,REAL,IDX2015,2000,50.01228769
Canada,REAL,IDX2015,2001,51.30432889
Canada,REAL,IDX2015,2002,54.37361873
Canada,REAL,IDX2015,2003,57.93013709
Canada,REAL,IDX2015,2004,61.74933131
Canada,REAL,IDX2015,2005,65.61206628
Canada,REAL,IDX2015,2006,72.38458193
Canada,REAL,IDX2015,2007,79.52843814
Canada,REAL,IDX2015,2008,82.64881223
Canada,REAL,IDX2015,2009,80.20838007
Canada,REAL,IDX2015,2010,86.20785332
Canada,REAL,IDX2015,2011,88.61100667
Canada,REAL,IDX2015,2012,91.6954706
Canada,REAL,IDX2015,2013,92.81692587
Canada,REAL,IDX2015,2014,95.86439982
Canada,REAL,IDX2015,2015,100
Canada,REAL,IDX2015,2016,109.037857
Canada,REAL,IDX2015,2017,120.979999
Canada,REAL,IDX2015,2018,123.8985196
Canada,REAL,IDX2015,2019,123.4258275
Canada,REAL,IDX2015,2020,129.6499492
Canada,RENT,IDX2015,1959,22.55046976
Canada,RENT,IDX2015,1960,22.62081226
Canada,RENT,IDX2015,1961,22.64894476
Canada,RENT,IDX2015,1962,22.79665228
Canada,RENT,IDX2015,1963,22.87402229
Canada,RENT,IDX2015,1964,23.0006323
Canada,RENT,IDX2015,1965,23.13427731
Canada,RENT,IDX2015,1966,23.53520735
Canada,RENT,IDX2015,1967,24.32299493
Canada,RENT,IDX2015,1968,25.38510504
Canada,RENT,IDX2015,1969,26.43314514
Canada,RENT,IDX2015,1970,27.31237523
Canada,RENT,IDX2015,1971,27.81881028
Canada,RENT,IDX2015,1972,28.19160532
Canada,RENT,IDX2015,1973,28.69804037
Canada,RENT,IDX2015,1974,29.54210045
Canada,RENT,IDX2015,1975,31.13174811
Canada,RENT,IDX2015,1976,33.35443834
Canada,RENT,IDX2015,1977,35.49272605
Canada,RENT,IDX2015,1978,37.37075874
Canada,RENT,IDX2015,1979,39.12921391
Canada,RENT,IDX2015,1980,41.0494516
Canada,RENT,IDX2015,1981,43.79264688
Canada,RENT,IDX2015,1982,47.69642227
Canada,RENT,IDX2015,1983,51.30478013
Canada,RENT,IDX2015,1984,53.86509539
Canada,RENT,IDX2015,1985,56.17922562
Canada,RENT,IDX2015,1986,58.43005334
Canada,RENT,IDX2015,1987,60.53317105
Canada,RENT,IDX2015,1988,62.91764129
Canada,RENT,IDX2015,1989,66.10396661
Canada,RENT,IDX2015,1990,68.74868937
Canada,RENT,IDX2015,1991,71.13315711
Canada,RENT,IDX2015,1992,73.07449231
Canada,RENT,IDX2015,1993,74.63600496
Canada,RENT,IDX2015,1994,75.86692509
Canada,RENT,IDX2015,1995,76.9571727
Canada,RENT,IDX2015,1996,77.94190779
Canada,RENT,IDX2015,1997,78.87740789
Canada,RENT,IDX2015,1998,79.73553547
Canada,RENT,IDX2015,1999,80.55849556
Canada,RENT,IDX2015,2000,81.44475314
Canada,RENT,IDX2015,2001,82.76008578
Canada,RENT,IDX2015,2002,84.39896594
Canada,RENT,IDX2015,2003,85.67912607
Canada,RENT,IDX2015,2004,86.56538866
Canada,RENT,IDX2015,2005,87.27580623
Canada,RENT,IDX2015,2006,88.11283381
Canada,RENT,IDX2015,2007,89.47739145
Canada,RENT,IDX2015,2008,91.0248366
Canada,RENT,IDX2015,2009,92.38940174
Canada,RENT,IDX2015,2010,93.52184685
Canada,RENT,IDX2015,2011,94.56285696
Canada,RENT,IDX2015,2012,95.88521709
Canada,RENT,IDX2015,2013,97.43265974
Canada,RENT,IDX2015,2014,98.83942738
Canada,RENT,IDX2015,2015,100
Canada,RENT,IDX2015,2016,100.6611851
Canada,RENT,IDX2015,2017,101.3012851
Canada,RENT,IDX2015,2018,102.4548102
Canada,RENT,IDX2015,2019,105.2542605
Canada,RENT,IDX2015,2020,107.0127607
Czechia,PRICEINCOME,IDX2015,2008,113.5170193
Czechia,PRICEINCOME,IDX2015,2009,106.7798091
Czechia,PRICEINCOME,IDX2015,2010,104.0874128
Czechia,PRICEINCOME,IDX2015,2011,103.3286028
Czechia,PRICEINCOME,IDX2015,2012,100.4850658
Czechia,PRICEINCOME,IDX2015,2013,100.4460658
Czechia,PRICEINCOME,IDX2015,2014,99.50296423
Czechia,PRICEINCOME,IDX2015,2015,100
Czechia,PRICEINCOME,IDX2015,2016,103.7024069
Czechia,PRICEINCOME,IDX2015,2017,108.2308942
Czechia,PRICEINCOME,IDX2015,2018,110.4325994
Czechia,PRICEINCOME,IDX2015,2019,113.4915806
Czechia,PRICEINCOME,IDX2015,2020,117.0833249
Czechia,PRICERENT,IDX2015,2008,141.5805152
Czechia,PRICERENT,IDX2015,2009,116.9832528
Czechia,PRICERENT,IDX2015,2010,105.9322957
Czechia,PRICERENT,IDX2015,2011,103.1799383
Czechia,PRICERENT,IDX2015,2012,97.45680978
Czechia,PRICERENT,IDX2015,2013,95.54260237
Czechia,PRICERENT,IDX2015,2014,96.99957468
Czechia,PRICERENT,IDX2015,2015,100
Czechia,PRICERENT,IDX2015,2016,105.8936511
Czechia,PRICERENT,IDX2015,2017,115.8037863
Czechia,PRICERENT,IDX2015,2018,122.1328489
Czechia,PRICERENT,IDX2015,2019,128.5168837
Czechia,PRICERENT,IDX2015,2020,135.1688731
Czechia,REAL,IDX2015,2008,107.7976928
Czechia,REAL,IDX2015,2009,102.7497312
Czechia,REAL,IDX2015,2010,100.4807888
Czechia,REAL,IDX2015,2011,98.81500972
Czechia,REAL,IDX2015,2012,95.30801688
Czechia,REAL,IDX2015,2013,94.67244733
Czechia,REAL,IDX2015,2014,96.17718267
Czechia,REAL,IDX2015,2015,100
Czechia,REAL,IDX2015,2016,106.7070538
Czechia,REAL,IDX2015,2017,116.5054749
Czechia,REAL,IDX2015,2018,123.4030639
Czechia,REAL,IDX2015,2019,131.0045371
Czechia,REAL,IDX2015,2020,138.2354469
Czechia,RENT,IDX2015,1994,16.65228837
Czechia,RENT,IDX2015,1995,18.52500093
Czechia,RENT,IDX2015,1996,22.30000112
Czechia,RENT,IDX2015,1997,29.22500396
Czechia,RENT,IDX2015,1998,38.63333693
Czechia,RENT,IDX2015,1999,44.19166721
Czechia,RENT,IDX2015,2000,47.45000237
Czechia,RENT,IDX2015,2001,50.40000252
Czechia,RENT,IDX2015,2002,53.84167019
Czechia,RENT,IDX2015,2003,56.0500028
Czechia,RENT,IDX2015,2004,57.27500286
Czechia,RENT,IDX2015,2005,57.9333354
Czechia,RENT,IDX2015,2006,58.54166793
Czechia,RENT,IDX2015,2007,62.40000562
Czechia,RENT,IDX2015,2008,71.20833606
Czechia,RENT,IDX2015,2009,82.94166915
Czechia,RENT,IDX2015,2010,89.9083345
Czechia,RENT,IDX2015,2011,92.34167462
Czechia,RENT,IDX2015,2012,96.30833482
Czechia,RENT,IDX2015,2013,98.25833741
Czechia,RENT,IDX2015,2014,99.15000746
Czechia,RENT,IDX2015,2015,100
Czechia,RENT,IDX2015,2016,101.1750051
Czechia,RENT,IDX2015,2017,103.3583552
Czechia,RENT,IDX2015,2018,106.4250053
Czechia,RENT,IDX2015,2019,110.4000055
Czechia,RENT,IDX2015,2020,113.8166557
Denmark,PRICEINCOME,IDX2015,1981,66.02438471
Denmark,PRICEINCOME,IDX2015,1982,55.20214511
Denmark,PRICEINCOME,IDX2015,1983,64.75809851
Denmark,PRICEINCOME,IDX2015,1984,68.24866319
Denmark,PRICEINCOME,IDX2015,1985,78.12243136
Denmark,PRICEINCOME,IDX2015,1986,81.57245229
Denmark,PRICEINCOME,IDX2015,1987,74.5864442
Denmark,PRICEINCOME,IDX2015,1988,72.46106131
Denmark,PRICEINCOME,IDX2015,1989,67.73980029
Denmark,PRICEINCOME,IDX2015,1990,61.9830479
Denmark,PRICEINCOME,IDX2015,1991,60.02659058
Denmark,PRICEINCOME,IDX2015,1992,56.9962286
Denmark,PRICEINCOME,IDX2015,1993,57.13211988
Denmark,PRICEINCOME,IDX2015,1994,61.56622504
Denmark,PRICEINCOME,IDX2015,1995,60.96777299
Denmark,PRICEINCOME,IDX2015,1996,66.56472759
Denmark,PRICEINCOME,IDX2015,1997,73.52592707
Denmark,PRICEINCOME,IDX2015,1998,77.04227862
Denmark,PRICEINCOME,IDX2015,1999,82.86789314
Denmark,PRICEINCOME,IDX2015,2000,85.83975857
Denmark,PRICEINCOME,IDX2015,2001,85.88872679
Denmark,PRICEINCOME,IDX2015,2002,85.21836726
Denmark,PRICEINCOME,IDX2015,2003,86.44955555
Denmark,PRICEINCOME,IDX2015,2004,92.82407111
Denmark,PRICEINCOME,IDX2015,2005,107.0221869
Denmark,PRICEINCOME,IDX2015,2006,127.5492002
Denmark,PRICEINCOME,IDX2015,2007,130.3742579
Denmark,PRICEINCOME,IDX2015,2008,122.171548
Denmark,PRICEINCOME,IDX2015,2009,104.167406
Denmark,PRICEINCOME,IDX2015,2010,101.3050947
Denmark,PRICEINCOME,IDX2015,2011,96.57642091
Denmark,PRICEINCOME,IDX2015,2012,92.36871315
Denmark,PRICEINCOME,IDX2015,2013,94.34462929
Denmark,PRICEINCOME,IDX2015,2014,97.06625316
Denmark,PRICEINCOME,IDX2015,2015,100
Denmark,PRICEINCOME,IDX2015,2016,100.9292134
Denmark,PRICEINCOME,IDX2015,2017,102.6233798
Denmark,PRICEINCOME,IDX2015,2018,104.8362175
Denmark,PRICEINCOME,IDX2015,2019,104.282861
Denmark,PRICEINCOME,IDX2015,2020,109.2529087
Denmark,PRICERENT,IDX2015,1970,58.87544052
Denmark,PRICERENT,IDX2015,1971,60.45361859
Denmark,PRICERENT,IDX2015,1972,66.21676282
Denmark,PRICERENT,IDX2015,1973,71.10810551
Denmark,PRICERENT,IDX2015,1974,68.67531724
Denmark,PRICERENT,IDX2015,1975,73.51083745
Denmark,PRICERENT,IDX2015,1976,71.07969617
Denmark,PRICERENT,IDX2015,1977,72.21259011
Denmark,PRICERENT,IDX2015,1978,77.22263605
Denmark,PRICERENT,IDX2015,1979,78.66914168
Denmark,PRICERENT,IDX2015,1980,72.1560858
Denmark,PRICERENT,IDX2015,1981,64.15934634
Denmark,PRICERENT,IDX2015,1982,57.10173757
Denmark,PRICERENT,IDX2015,1983,63.02375282
Denmark,PRICERENT,IDX2015,1984,67.40579657
Denmark,PRICERENT,IDX2015,1985,75.01356593
Denmark,PRICERENT,IDX2015,1986,80.47110556
Denmark,PRICERENT,IDX2015,1987,70.89643428
Denmark,PRICERENT,IDX2015,1988,67.62724609
Denmark,PRICERENT,IDX2015,1989,63.44519239
Denmark,PRICERENT,IDX2015,1990,55.64078351
Denmark,PRICERENT,IDX2015,1991,54.16569882
Denmark,PRICERENT,IDX2015,1992,51.68524052
Denmark,PRICERENT,IDX2015,1993,49.62700664
Denmark,PRICERENT,IDX2015,1994,54.26734328
Denmark,PRICERENT,IDX2015,1995,57.27498789
Denmark,PRICERENT,IDX2015,1996,62.44675609
Denmark,PRICERENT,IDX2015,1997,67.83707431
Denmark,PRICERENT,IDX2015,1998,72.50919779
Denmark,PRICERENT,IDX2015,1999,75.39399214
Denmark,PRICERENT,IDX2015,2000,78.15123714
Denmark,PRICERENT,IDX2015,2001,80.45704198
Denmark,PRICERENT,IDX2015,2002,81.32306642
Denmark,PRICERENT,IDX2015,2003,83.05906755
Denmark,PRICERENT,IDX2015,2004,89.71652394
Denmark,PRICERENT,IDX2015,2005,105.1958753
Denmark,PRICERENT,IDX2015,2006,127.9146852
Denmark,PRICERENT,IDX2015,2007,128.6606353
Denmark,PRICERENT,IDX2015,2008,118.7388635
Denmark,PRICERENT,IDX2015,2009,101.40286
Denmark,PRICERENT,IDX2015,2010,101.428564
Denmark,PRICERENT,IDX2015,2011,96.81031305
Denmark,PRICERENT,IDX2015,2012,91.83995225
Denmark,PRICERENT,IDX2015,2013,93.41502929
Denmark,PRICERENT,IDX2015,2014,95.28530492
Denmark,PRICERENT,IDX2015,2015,100
Denmark,PRICERENT,IDX2015,2016,103.333143
Denmark,PRICERENT,IDX2015,2017,106.2357768
Denmark,PRICERENT,IDX2015,2018,109.9247867
Denmark,PRICERENT,IDX2015,2019,111.8130848
Denmark,PRICERENT,IDX2015,2020,116.4133902
Denmark,REAL,IDX2015,1970,46.38875483
Denmark,REAL,IDX2015,1971,48.86684104
Denmark,REAL,IDX2015,1972,52.76003667
Denmark,REAL,IDX2015,1973,55.65295859
Denmark,REAL,IDX2015,1974,50.61529355
Denmark,REAL,IDX2015,1975,53.93505238
Denmark,REAL,IDX2015,1976,53.75055018
Denmark,REAL,IDX2015,1977,55.63920408
Denmark,REAL,IDX2015,1978,59.79113865
Denmark,REAL,IDX2015,1979,59.98153116
Denmark,REAL,IDX2015,1980,53.68397301
Denmark,REAL,IDX2015,1981,45.76061349
Denmark,REAL,IDX2015,1982,40.53973414
Denmark,REAL,IDX2015,1983,46.10741368
Denmark,REAL,IDX2015,1984,49.79297655
Denmark,REAL,IDX2015,1985,56.1945999
Denmark,REAL,IDX2015,1986,62.24598772
Denmark,REAL,IDX2015,1987,55.14750133
Denmark,REAL,IDX2015,1988,53.57142625
Denmark,REAL,IDX2015,1989,50.75081061
Denmark,REAL,IDX2015,1990,46.15938481
Denmark,REAL,IDX2015,1991,45.47542436
Denmark,REAL,IDX2015,1992,44.21149468
Denmark,REAL,IDX2015,1993,43.31785627
Denmark,REAL,IDX2015,1994,47.4004302
Denmark,REAL,IDX2015,1995,50.06798158
Denmark,REAL,IDX2015,1996,54.49441311
Denmark,REAL,IDX2015,1997,59.67565554
Denmark,REAL,IDX2015,1998,64.07386241
Denmark,REAL,IDX2015,1999,67.12401373
Denmark,REAL,IDX2015,2000,69.54245834
Denmark,REAL,IDX2015,2001,71.92368262
Denmark,REAL,IDX2015,2002,73.16724917
Denmark,REAL,IDX2015,2003,75.89766855
Denmark,REAL,IDX2015,2004,83.22669344
Denmark,REAL,IDX2015,2005,98.20781227
Denmark,REAL,IDX2015,2006,119.2314378
Denmark,REAL,IDX2015,2007,120.358562
Denmark,REAL,IDX2015,2008,110.9304908
Denmark,REAL,IDX2015,2009,96.3972042
Denmark,REAL,IDX2015,2010,96.71193066
Denmark,REAL,IDX2015,2011,92.8779672
Denmark,REAL,IDX2015,2012,88.31942672
Denmark,REAL,IDX2015,2013,90.99273351
Denmark,REAL,IDX2015,2014,93.86202504
Denmark,REAL,IDX2015,2015,100
Denmark,REAL,IDX2015,2016,104.6009355
Denmark,REAL,IDX2015,2017,108.1347114
Denmark,REAL,IDX2015,2018,112.5301135
Denmark,REAL,IDX2015,2019,114.5913952
Denmark,REAL,IDX2015,2020,119.8715369
Denmark,RENT,IDX2015,1967,9.060599275
Denmark,RENT,IDX2015,1968,10.07836397
Denmark,RENT,IDX2015,1969,10.86030756
Denmark,RENT,IDX2015,1970,11.67948431
Denmark,RENT,IDX2015,1971,12.82136666
Denmark,RENT,IDX2015,1972,13.7150147
Denmark,RENT,IDX2015,1973,14.74519386
Denmark,RENT,IDX2015,1974,16.02174749
Denmark,RENT,IDX2015,1975,17.64024263
Denmark,RENT,IDX2015,1976,19.99103425
Denmark,RENT,IDX2015,1977,22.28659297
Denmark,RENT,IDX2015,1978,24.19056182
Denmark,RENT,IDX2015,1979,26.09885031
Denmark,RENT,IDX2015,1980,28.040816
Denmark,RENT,IDX2015,1981,30.06312999
Denmark,RENT,IDX2015,1982,33.00408993
Denmark,RENT,IDX2015,1983,36.27182015
Denmark,RENT,IDX2015,1984,39.16609649
Denmark,RENT,IDX2015,1985,41.17341922
Denmark,RENT,IDX2015,1986,42.9006453
Denmark,RENT,IDX2015,1987,45.09469748
Denmark,RENT,IDX2015,1988,47.80224688
Denmark,RENT,IDX2015,1989,50.60315599
Denmark,RENT,IDX2015,1990,53.3573915
Denmark,RENT,IDX2015,1991,55.50475507
Denmark,RENT,IDX2015,1992,57.23198614
Denmark,RENT,IDX2015,1993,59.00589833
Denmark,RENT,IDX2015,1994,60.59308108
Denmark,RENT,IDX2015,1995,61.76012884
Denmark,RENT,IDX2015,1996,62.69376354
Denmark,RENT,IDX2015,1997,64.37431101
Denmark,RENT,IDX2015,1998,65.63472349
Denmark,RENT,IDX2015,1999,67.38529512
Denmark,RENT,IDX2015,2000,69.23188125
Denmark,RENT,IDX2015,2001,71.18573345
Denmark,RENT,IDX2015,2002,72.96891986
Denmark,RENT,IDX2015,2003,74.99374865
Denmark,RENT,IDX2015,2004,77.02691423
Denmark,RENT,IDX2015,2005,78.84343037
Denmark,RENT,IDX2015,2006,80.45996317
Denmark,RENT,IDX2015,2007,82.14315542
Denmark,RENT,IDX2015,2008,84.41796337
Denmark,RENT,IDX2015,2009,86.98441952
Denmark,RENT,IDX2015,2010,89.40088317
Denmark,RENT,IDX2015,2011,92.0839946
Denmark,RENT,IDX2015,2012,94.45879922
Denmark,RENT,IDX2015,2013,96.45029578
Denmark,RENT,IDX2015,2014,98.12515372
Denmark,RENT,IDX2015,2015,100
Denmark,RENT,IDX2015,2016,101.34988
Denmark,RENT,IDX2015,2017,102.958096
Denmark,RENT,IDX2015,2018,104.1913183
Denmark,RENT,IDX2015,2019,105.1162412
Denmark,RENT,IDX2015,2020,106.1078336
Finland,PRICEINCOME,IDX2015,1975,121.4998756
Finland,PRICEINCOME,IDX2015,1976,116.8131324
Finland,PRICEINCOME,IDX2015,1977,110.144909
Finland,PRICEINCOME,IDX2015,1978,101.5038343
Finland,PRICEINCOME,IDX2015,1979,93.42387044
Finland,PRICEINCOME,IDX2015,1980,92.02040971
Finland,PRICEINCOME,IDX2015,1981,94.4657102
Finland,PRICEINCOME,IDX2015,1982,97.75328013
Finland,PRICEINCOME,IDX2015,1983,104.1706999
Finland,PRICEINCOME,IDX2015,1984,107.8580381
Finland,PRICEINCOME,IDX2015,1985,103.8240449
Finland,PRICEINCOME,IDX2015,1986,101.1185435
Finland,PRICEINCOME,IDX2015,1987,102.3570682
Finland,PRICEINCOME,IDX2015,1988,128.5087035
Finland,PRICEINCOME,IDX2015,1989,143.5343715
Finland,PRICEINCOME,IDX2015,1990,128.8012072
Finland,PRICEINCOME,IDX2015,1991,106.4010886
Finland,PRICEINCOME,IDX2015,1992,89.59605714
Finland,PRICEINCOME,IDX2015,1993,82.13372086
Finland,PRICEINCOME,IDX2015,1994,89.01201234
Finland,PRICEINCOME,IDX2015,1995,80.89569489
Finland,PRICEINCOME,IDX2015,1996,85.18834824
Finland,PRICEINCOME,IDX2015,1997,92.30067845
Finland,PRICEINCOME,IDX2015,1998,95.89936025
Finland,PRICEINCOME,IDX2015,1999,96.13493483
Finland,PRICEINCOME,IDX2015,2000,95.52261143
Finland,PRICEINCOME,IDX2015,2001,90.44339655
Finland,PRICEINCOME,IDX2015,2002,91.91695428
Finland,PRICEINCOME,IDX2015,2003,93.25646871
Finland,PRICEINCOME,IDX2015,2004,96.27861499
Finland,PRICEINCOME,IDX2015,2005,101.8051231
Finland,PRICEINCOME,IDX2015,2006,105.2997376
Finland,PRICEINCOME,IDX2015,2007,105.845005
Finland,PRICEINCOME,IDX2015,2008,101.4320445
Finland,PRICEINCOME,IDX2015,2009,100.5038523
Finland,PRICEINCOME,IDX2015,2010,102.7603177
Finland,PRICEINCOME,IDX2015,2011,102.6178656
Finland,PRICEINCOME,IDX2015,2012,102.9147307
Finland,PRICEINCOME,IDX2015,2013,102.1932809
Finland,PRICEINCOME,IDX2015,2014,101.335165
Finland,PRICEINCOME,IDX2015,2015,100
Finland,PRICEINCOME,IDX2015,2016,99.36396249
Finland,PRICEINCOME,IDX2015,2017,98.88727729
Finland,PRICEINCOME,IDX2015,2018,96.99885265
Finland,PRICEINCOME,IDX2015,2019,95.23850805
Finland,PRICEINCOME,IDX2015,2020,96.16880623
Finland,PRICERENT,IDX2015,1970,53.52965557
Finland,PRICERENT,IDX2015,1971,51.62453773
Finland,PRICERENT,IDX2015,1972,54.10209334
Finland,PRICERENT,IDX2015,1973,59.13018213
Finland,PRICERENT,IDX2015,1974,57.25076677
Finland,PRICERENT,IDX2015,1975,53.27412901
Finland,PRICERENT,IDX2015,1976,53.6707187
Finland,PRICERENT,IDX2015,1977,51.48872858
Finland,PRICERENT,IDX2015,1978,49.91997066
Finland,PRICERENT,IDX2015,1979,49.63586547
Finland,PRICERENT,IDX2015,1980,52.19094094
Finland,PRICERENT,IDX2015,1981,51.80591718
Finland,PRICERENT,IDX2015,1982,54.78628635
Finland,PRICERENT,IDX2015,1983,61.53032291
Finland,PRICERENT,IDX2015,1984,65.03603537
Finland,PRICERENT,IDX2015,1985,65.86305539
Finland,PRICERENT,IDX2015,1986,67.92024809
Finland,PRICERENT,IDX2015,1987,73.6652214
Finland,PRICERENT,IDX2015,1988,91.03194371
Finland,PRICERENT,IDX2015,1989,98.55093191
Finland,PRICERENT,IDX2015,1990,87.5972753
Finland,PRICERENT,IDX2015,1991,75.78239781
Finland,PRICERENT,IDX2015,1992,64.71610152
Finland,PRICERENT,IDX2015,1993,60.85243149
Finland,PRICERENT,IDX2015,1994,64.01760537
Finland,PRICERENT,IDX2015,1995,61.71445796
Finland,PRICERENT,IDX2015,1996,65.20762813
Finland,PRICERENT,IDX2015,1997,73.83408409
Finland,PRICERENT,IDX2015,1998,78.59804591
Finland,PRICERENT,IDX2015,1999,83.10997196
Finland,PRICERENT,IDX2015,2000,81.51416741
Finland,PRICERENT,IDX2015,2001,77.54457514
Finland,PRICERENT,IDX2015,2002,82.58699414
Finland,PRICERENT,IDX2015,2003,88.30770343
Finland,PRICERENT,IDX2015,2004,94.65545677
Finland,PRICERENT,IDX2015,2005,99.36673828
Finland,PRICERENT,IDX2015,2006,101.7779596
Finland,PRICERENT,IDX2015,2007,101.6219911
Finland,PRICERENT,IDX2015,2008,98.23300139
Finland,PRICERENT,IDX2015,2009,103.2821279
Finland,PRICERENT,IDX2015,2010,109.926151
Finland,PRICERENT,IDX2015,2011,109.7553254
Finland,PRICERENT,IDX2015,2012,108.41745
Finland,PRICERENT,IDX2015,2013,106.5639193
Finland,PRICERENT,IDX2015,2014,102.9916405
Finland,PRICERENT,IDX2015,2015,100
Finland,PRICERENT,IDX2015,2016,98.54184869
Finland,PRICERENT,IDX2015,2017,98.06866562
Finland,PRICERENT,IDX2015,2018,97.25450122
Finland,PRICERENT,IDX2015,2019,96.30610687
Finland,PRICERENT,IDX2015,2020,96.68715787
Finland,REAL,IDX2015,1970,58.59530949
Finland,REAL,IDX2015,1971,57.15112758
Finland,REAL,IDX2015,1972,57.61405721
Finland,REAL,IDX2015,1973,64.79822341
Finland,REAL,IDX2015,1974,65.33975278
Finland,REAL,IDX2015,1975,58.63299256
Finland,REAL,IDX2015,1976,55.16382285
Finland,REAL,IDX2015,1977,51.10951425
Finland,REAL,IDX2015,1978,48.83054434
Finland,REAL,IDX2015,1979,48.08885384
Finland,REAL,IDX2015,1980,49.31994678
Finland,REAL,IDX2015,1981,50.89305713
Finland,REAL,IDX2015,1982,55.15200367
Finland,REAL,IDX2015,1983,61.26221867
Finland,REAL,IDX2015,1984,64.17582009
Finland,REAL,IDX2015,1985,63.45210933
Finland,REAL,IDX2015,1986,63.13610286
Finland,REAL,IDX2015,1987,67.36469107
Finland,REAL,IDX2015,1988,86.05564568
Finland,REAL,IDX2015,1989,102.1799223
Finland,REAL,IDX2015,1990,92.67972941
